class,line,callee,type,label
BenchmarkTest05240,58,Connection.prepareCall,sqli,truepositive
BenchmarkTest00839,78,Connection.prepareCall,sqli,truepositive
BenchmarkTest09624,54,Connection.prepareCall,sqli,truepositive
BenchmarkTest11546,54,Statement.execute,sqli,truepositive
BenchmarkTest10947,55,Statement.executeUpdate,sqli,truepositive
BenchmarkTest08371,50,Connection.prepareCall,sqli,truepositive
BenchmarkTest05285,53,Connection.prepareStatement,sqli,truepositive
BenchmarkTest14677,68,Connection.prepareCall,sqli,truepositive
BenchmarkTest05872,56,Connection.prepareStatement,sqli,truepositive
BenchmarkTest15362,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest16601,54,Statement.execute,sqli,truepositive
BenchmarkTest09686,54,Statement.execute,sqli,truepositive
BenchmarkTest12145,51,Connection.prepareCall,sqli,truepositive
BenchmarkTest01555,60,Statement.executeQuery,sqli,truepositive
BenchmarkTest10902,55,Statement.execute,sqli,truepositive
BenchmarkTest02739,56,Connection.prepareCall,sqli,truepositive
BenchmarkTest13493,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest11563,54,Statement.executeQuery,sqli,truepositive
BenchmarkTest14746,68,Statement.execute,sqli,truepositive
BenchmarkTest09708,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest19676,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest06471,52,Connection.prepareCall,sqli,truepositive
BenchmarkTest15293,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest00872,71,Connection.prepareStatement,sqli,truepositive
BenchmarkTest02786,56,Connection.prepareStatement,sqli,truepositive
BenchmarkTest15947,54,Statement.execute,sqli,truepositive
BenchmarkTest20370,50,Statement.execute,sqli,truepositive
BenchmarkTest12231,51,Statement.executeUpdate,sqli,truepositive
BenchmarkTest07811,68,Statement.executeUpdate,sqli,truepositive
BenchmarkTest02154,56,Connection.prepareStatement,sqli,truepositive
BenchmarkTest04068,57,Connection.prepareStatement,sqli,truepositive
BenchmarkTest16545,54,Connection.prepareCall,sqli,truepositive
BenchmarkTest03385,53,Connection.prepareCall,sqli,truepositive
BenchmarkTest01510,52,Connection.prepareStatement,sqli,truepositive
BenchmarkTest19092,51,Statement.executeUpdate,sqli,truepositive
BenchmarkTest10245,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest04708,56,Statement.executeUpdate,sqli,truepositive
BenchmarkTest18446,54,Statement.addBatch,sqli,truepositive
BenchmarkTest01556,52,Statement.executeQuery,sqli,truepositive
BenchmarkTest09639,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest15929,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest05241,54,Connection.prepareCall,sqli,truepositive
BenchmarkTest05909,64,Statement.execute,sqli,truepositive
BenchmarkTest05887,75,Connection.prepareStatement,sqli,truepositive
BenchmarkTest19062,51,Statement.addBatch,sqli,truepositive
BenchmarkTest15289,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest02808,57,Statement.execute,sqli,truepositive
BenchmarkTest16546,54,Connection.prepareCall,sqli,truepositive
BenchmarkTest17213,50,Statement.execute,sqli,truepositive
BenchmarkTest00890,78,Statement.execute,sqli,truepositive
BenchmarkTest12229,51,Statement.executeQuery,sqli,truepositive
BenchmarkTest12777,54,Connection.prepareCall,sqli,truepositive
BenchmarkTest09641,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest04072,65,Statement.addBatch,sqli,truepositive
BenchmarkTest20304,50,Connection.prepareCall,sqli,truepositive
BenchmarkTest10932,55,Statement.executeQuery,sqli,truepositive
BenchmarkTest09054,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest10863,55,Connection.prepareStatement,sqli,truepositive
BenchmarkTest17780,55,Connection.prepareCall,sqli,truepositive
BenchmarkTest15344,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest08985,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest20349,50,Statement.execute,sqli,truepositive
BenchmarkTest04637,56,Connection.prepareCall,sqli,truepositive
BenchmarkTest10244,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest05854,56,Connection.prepareCall,sqli,truepositive
BenchmarkTest12781,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest09072,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest00888,74,Statement.addBatch,sqli,truepositive
BenchmarkTest15294,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest13464,50,Statement.execute,sqli,truepositive
BenchmarkTest12247,51,Statement.executeUpdate,sqli,truepositive
BenchmarkTest19750,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest02812,62,Statement.execute,sqli,truepositive
BenchmarkTest09005,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest15914,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest00927,70,Statement.executeUpdate,sqli,truepositive
BenchmarkTest09712,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest00156,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest04039,63,Connection.prepareStatement,sqli,truepositive
BenchmarkTest12776,54,Connection.prepareCall,sqli,truepositive
BenchmarkTest14700,68,Connection.prepareStatement,sqli,truepositive
BenchmarkTest10896,55,Connection.prepareStatement,sqli,truepositive
BenchmarkTest04642,56,Connection.prepareStatement,sqli,truepositive
BenchmarkTest11502,54,Connection.prepareCall,sqli,truepositive
BenchmarkTest15892,54,Connection.prepareCall,sqli,truepositive
BenchmarkTest02768,56,Connection.prepareStatement,sqli,truepositive
BenchmarkTest05923,56,Statement.executeQuery,sqli,truepositive
BenchmarkTest20324,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest09010,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest02807,56,Statement.execute,sqli,truepositive
BenchmarkTest15333,50,Statement.execute,sqli,truepositive
BenchmarkTest05256,53,Connection.prepareCall,sqli,truepositive
BenchmarkTest15931,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest12850,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest10859,55,Connection.prepareCall,sqli,truepositive
BenchmarkTest17802,55,Connection.prepareStatement,sqli,truepositive
BenchmarkTest02837,56,Statement.executeUpdate,sqli,truepositive
BenchmarkTest06522,53,Statement.execute,sqli,truepositive
BenchmarkTest19681,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest12178,51,Connection.prepareStatement,sqli,truepositive
BenchmarkTest04119,57,Statement.executeUpdate,sqli,truepositive
BenchmarkTest09707,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest01584,58,Statement.executeUpdate,sqli,truepositive
BenchmarkTest06560,52,Statement.executeUpdate,sqli,truepositive
BenchmarkTest19745,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest03453,58,Statement.executeQuery,sqli,truepositive
BenchmarkTest08440,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest10274,50,Statement.execute,sqli,truepositive
BenchmarkTest08956,54,Connection.prepareCall,sqli,truepositive
BenchmarkTest14730,68,Statement.execute,sqli,truepositive
BenchmarkTest11579,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest08366,50,Connection.prepareCall,sqli,truepositive
BenchmarkTest10903,55,Statement.execute,sqli,truepositive
BenchmarkTest15300,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest07788,68,Statement.executeQuery,sqli,truepositive
BenchmarkTest03407,52,Connection.prepareStatement,sqli,truepositive
BenchmarkTest08410,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest06486,57,Connection.prepareStatement,sqli,truepositive
BenchmarkTest04725,56,Statement.executeUpdate,sqli,truepositive
BenchmarkTest18402,54,Connection.prepareCall,sqli,truepositive
BenchmarkTest13420,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest06555,52,Statement.executeUpdate,sqli,truepositive
BenchmarkTest13415,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest09657,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest04686,57,Statement.execute,sqli,truepositive
BenchmarkTest01573,52,Statement.executeUpdate,sqli,truepositive
BenchmarkTest10852,55,Connection.prepareCall,sqli,truepositive
BenchmarkTest09652,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest05922,61,Statement.executeQuery,sqli,truepositive
BenchmarkTest02188,56,Statement.execute,sqli,truepositive
BenchmarkTest05274,53,Connection.prepareStatement,sqli,truepositive
BenchmarkTest10220,50,Connection.prepareCall,sqli,truepositive
BenchmarkTest17860,55,Statement.executeUpdate,sqli,truepositive
BenchmarkTest12251,51,Statement.executeUpdate,sqli,truepositive
BenchmarkTest10858,55,Connection.prepareCall,sqli,truepositive
BenchmarkTest13488,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest12821,54,Statement.execute,sqli,truepositive
BenchmarkTest15891,54,Connection.prepareCall,sqli,truepositive
BenchmarkTest15913,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest18417,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest02836,56,Statement.executeUpdate,sqli,truepositive
BenchmarkTest06521,53,Statement.execute,sqli,truepositive
BenchmarkTest13426,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest04112,57,Statement.executeUpdate,sqli,truepositive
BenchmarkTest10304,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest20342,50,Statement.addBatch,sqli,truepositive
BenchmarkTest00112,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest15960,54,Statement.execute,sqli,truepositive
BenchmarkTest07752,68,Connection.prepareStatement,sqli,truepositive
BenchmarkTest06458,60,Connection.prepareCall,sqli,truepositive
BenchmarkTest16635,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest14666,68,Connection.prepareCall,sqli,truepositive
BenchmarkTest02752,57,Connection.prepareStatement,sqli,truepositive
BenchmarkTest06530,65,Statement.execute,sqli,truepositive
BenchmarkTest00928,71,Statement.executeUpdate,sqli,truepositive
BenchmarkTest15349,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest12209,51,Statement.execute,sqli,truepositive
BenchmarkTest13435,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest04666,61,Connection.prepareStatement,sqli,truepositive
BenchmarkTest20348,50,Statement.execute,sqli,truepositive
BenchmarkTest08396,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest19690,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest17818,55,Connection.prepareStatement,sqli,truepositive
BenchmarkTest03435,52,Statement.execute,sqli,truepositive
BenchmarkTest00852,78,Connection.prepareStatement,sqli,truepositive
BenchmarkTest08426,50,Statement.execute,sqli,truepositive
BenchmarkTest02770,59,Connection.prepareStatement,sqli,truepositive
BenchmarkTest04097,60,Statement.execute,sqli,truepositive
BenchmarkTest01467,60,Connection.prepareCall,sqli,truepositive
BenchmarkTest04103,70,Statement.executeUpdate,sqli,truepositive
BenchmarkTest19069,51,Statement.execute,sqli,truepositive
BenchmarkTest19063,51,Statement.addBatch,sqli,truepositive
BenchmarkTest07714,68,Connection.prepareCall,sqli,truepositive
BenchmarkTest17809,55,Connection.prepareStatement,sqli,truepositive
BenchmarkTest05859,57,Connection.prepareCall,sqli,truepositive
BenchmarkTest00897,89,Statement.execute,sqli,truepositive
BenchmarkTest15922,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest17787,55,Connection.prepareStatement,sqli,truepositive
BenchmarkTest19721,54,Statement.execute,sqli,truepositive
BenchmarkTest13489,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest11530,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest04670,60,Connection.prepareStatement,sqli,truepositive
BenchmarkTest10273,50,Statement.execute,sqli,truepositive
BenchmarkTest04657,56,Connection.prepareStatement,sqli,truepositive
BenchmarkTest19016,51,Connection.prepareCall,sqli,truepositive
BenchmarkTest00292,50,Statement.execute,sqli,truepositive
BenchmarkTest03444,53,Statement.execute,sqli,truepositive
BenchmarkTest07797,68,Statement.executeUpdate,sqli,truepositive
BenchmarkTest04034,63,Connection.prepareCall,sqli,truepositive
BenchmarkTest10927,55,Statement.executeQuery,sqli,truepositive
BenchmarkTest00157,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest18426,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest12865,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest09721,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest20387,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest08974,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest17224,50,Statement.execute,sqli,truepositive
BenchmarkTest02846,75,Statement.executeUpdate,sqli,truepositive
BenchmarkTest17174,50,Connection.prepareCall,sqli,truepositive
BenchmarkTest20377,50,Statement.executeQuery,sqli,truepositive
BenchmarkTest07768,68,Statement.execute,sqli,truepositive
BenchmarkTest08417,50,Statement.execute,sqli,truepositive
BenchmarkTest03406,60,Connection.prepareStatement,sqli,truepositive
BenchmarkTest08411,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest05932,56,Statement.executeUpdate,sqli,truepositive
BenchmarkTest19736,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest12213,51,Statement.execute,sqli,truepositive
BenchmarkTest06487,58,Connection.prepareStatement,sqli,truepositive
BenchmarkTest15976,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest16625,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest20371,50,Statement.execute,sqli,truepositive
BenchmarkTest05888,61,Connection.prepareStatement,sqli,truepositive
BenchmarkTest14745,68,Statement.execute,sqli,truepositive
BenchmarkTest08367,50,Connection.prepareCall,sqli,truepositive
BenchmarkTest10216,50,Connection.prepareCall,sqli,truepositive
BenchmarkTest02125,56,Connection.prepareCall,sqli,truepositive
BenchmarkTest04726,57,Statement.executeUpdate,sqli,truepositive
BenchmarkTest10283,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest03473,52,Statement.executeUpdate,sqli,truepositive
BenchmarkTest19054,51,Connection.prepareStatement,sqli,truepositive
BenchmarkTest17258,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest16575,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest19652,54,Connection.prepareCall,sqli,truepositive
BenchmarkTest12169,51,Connection.prepareCall,sqli,truepositive
BenchmarkTest17249,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest08965,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest10881,55,Connection.prepareStatement,sqli,truepositive
BenchmarkTest11564,54,Statement.executeQuery,sqli,truepositive
BenchmarkTest00912,75,Statement.executeUpdate,sqli,truepositive
BenchmarkTest17781,55,Connection.prepareCall,sqli,truepositive
BenchmarkTest19661,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest10931,55,Statement.executeQuery,sqli,truepositive
BenchmarkTest01495,53,Connection.prepareStatement,sqli,truepositive
BenchmarkTest16550,54,Connection.prepareCall,sqli,truepositive
BenchmarkTest01526,52,Statement.addBatch,sqli,truepositive
BenchmarkTest11495,54,Connection.prepareCall,sqli,truepositive
BenchmarkTest14695,68,Connection.prepareStatement,sqli,truepositive
BenchmarkTest04628,56,Connection.prepareCall,sqli,truepositive
BenchmarkTest09063,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest17183,50,Connection.prepareCall,sqli,truepositive
BenchmarkTest19727,54,Statement.execute,sqli,truepositive
BenchmarkTest16606,54,Statement.execute,sqli,truepositive
BenchmarkTest07781,68,Statement.execute,sqli,truepositive
BenchmarkTest17233,50,Statement.execute,sqli,truepositive
BenchmarkTest19677,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest02748,56,Connection.prepareCall,sqli,truepositive
BenchmarkTest09025,54,Statement.execute,sqli,truepositive
BenchmarkTest17831,55,Statement.execute,sqli,truepositive
BenchmarkTest05863,57,Connection.prepareCall,sqli,truepositive
BenchmarkTest12238,51,Statement.executeUpdate,sqli,truepositive
BenchmarkTest15315,50,Statement.addBatch,sqli,truepositive
BenchmarkTest04710,60,Statement.executeUpdate,sqli,truepositive
BenchmarkTest13473,50,Statement.executeQuery,sqli,truepositive
BenchmarkTest12836,54,Statement.executeQuery,sqli,truepositive
BenchmarkTest20358,50,Statement.execute,sqli,truepositive
BenchmarkTest09623,54,Connection.prepareCall,sqli,truepositive
BenchmarkTest04043,63,Connection.prepareStatement,sqli,truepositive
BenchmarkTest10918,55,Statement.execute,sqli,truepositive
BenchmarkTest12811,54,Statement.addBatch,sqli,truepositive
BenchmarkTest00918,76,Statement.executeUpdate,sqli,truepositive
BenchmarkTest10887,55,Connection.prepareStatement,sqli,truepositive
BenchmarkTest00868,78,Connection.prepareStatement,sqli,truepositive
BenchmarkTest10868,55,Connection.prepareStatement,sqli,truepositive
BenchmarkTest15938,54,Statement.addBatch,sqli,truepositive
BenchmarkTest02761,69,Connection.prepareStatement,sqli,truepositive
BenchmarkTest12163,51,Connection.prepareCall,sqli,truepositive
BenchmarkTest05938,75,Statement.executeUpdate,sqli,truepositive
BenchmarkTest15353,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest07743,68,Connection.prepareStatement,sqli,truepositive
BenchmarkTest02163,60,Connection.prepareStatement,sqli,truepositive
BenchmarkTest07812,68,Statement.executeUpdate,sqli,truepositive
BenchmarkTest17785,55,Connection.prepareCall,sqli,truepositive
BenchmarkTest14738,68,Statement.execute,sqli,truepositive
BenchmarkTest19740,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest19036,51,Connection.prepareStatement,sqli,truepositive
BenchmarkTest06494,65,Connection.prepareStatement,sqli,truepositive
BenchmarkTest05878,56,Connection.prepareStatement,sqli,truepositive
BenchmarkTest17807,55,Connection.prepareStatement,sqli,truepositive
BenchmarkTest15354,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest18468,54,Statement.execute,sqli,truepositive
BenchmarkTest10941,55,Statement.executeUpdate,sqli,truepositive
BenchmarkTest05864,56,Connection.prepareCall,sqli,truepositive
BenchmarkTest15323,50,Statement.execute,sqli,truepositive
BenchmarkTest07802,68,Statement.executeUpdate,sqli,truepositive
BenchmarkTest14685,68,Connection.prepareStatement,sqli,truepositive
BenchmarkTest08446,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest08981,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest10240,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest19754,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest10285,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest14668,68,Connection.prepareCall,sqli,truepositive
BenchmarkTest20375,50,Statement.executeQuery,sqli,truepositive
BenchmarkTest09031,54,Statement.execute,sqli,truepositive
BenchmarkTest18398,54,Connection.prepareCall,sqli,truepositive
BenchmarkTest15306,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest02201,64,Statement.executeUpdate,sqli,truepositive
BenchmarkTest03377,57,Connection.prepareCall,sqli,truepositive
BenchmarkTest07763,68,Statement.execute,sqli,truepositive
BenchmarkTest14671,68,Connection.prepareCall,sqli,truepositive
BenchmarkTest10237,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest08978,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest05301,53,Statement.execute,sqli,truepositive
BenchmarkTest05881,56,Connection.prepareStatement,sqli,truepositive
BenchmarkTest13469,50,Statement.execute,sqli,truepositive
BenchmarkTest17205,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest16584,54,Statement.addBatch,sqli,truepositive
BenchmarkTest09664,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest00902,70,Statement.execute,sqli,truepositive
BenchmarkTest02176,56,Statement.execute,sqli,truepositive
BenchmarkTest17219,50,Statement.execute,sqli,truepositive
BenchmarkTest05293,59,Statement.addBatch,sqli,truepositive
BenchmarkTest06564,52,Statement.executeUpdate,sqli,truepositive
BenchmarkTest20327,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest03402,71,Connection.prepareStatement,sqli,truepositive
BenchmarkTest08415,50,Statement.execute,sqli,truepositive
BenchmarkTest10885,55,Connection.prepareStatement,sqli,truepositive
BenchmarkTest19706,54,Statement.addBatch,sqli,truepositive
BenchmarkTest17855,55,Statement.executeUpdate,sqli,truepositive
BenchmarkTest01478,52,Connection.prepareCall,sqli,truepositive
BenchmarkTest01563,60,Statement.executeUpdate,sqli,truepositive
BenchmarkTest00116,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest10938,55,Statement.executeUpdate,sqli,truepositive
BenchmarkTest12840,54,Statement.executeQuery,sqli,truepositive
BenchmarkTest07717,68,Connection.prepareCall,sqli,truepositive
BenchmarkTest10307,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest12153,51,Connection.prepareCall,sqli,truepositive
BenchmarkTest13410,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest07780,68,Statement.execute,sqli,truepositive
BenchmarkTest12184,51,Connection.prepareStatement,sqli,truepositive
BenchmarkTest15956,54,Statement.execute,sqli,truepositive
BenchmarkTest19686,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest05903,56,Statement.execute,sqli,truepositive
BenchmarkTest13455,50,Statement.execute,sqli,truepositive
BenchmarkTest12769,54,Connection.prepareCall,sqli,truepositive
BenchmarkTest12854,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest02131,69,Connection.prepareCall,sqli,truepositive
BenchmarkTest00863,78,Connection.prepareStatement,sqli,truepositive
BenchmarkTest18423,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest12784,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest00217,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest05901,56,Statement.execute,sqli,truepositive
BenchmarkTest08395,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest18483,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest00935,89,Statement.executeUpdate,sqli,truepositive
BenchmarkTest08448,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest07720,68,Connection.prepareCall,sqli,truepositive
BenchmarkTest12837,54,Statement.executeQuery,sqli,truepositive
BenchmarkTest10305,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest03445,55,Statement.execute,sqli,truepositive
BenchmarkTest00877,71,Connection.prepareStatement,sqli,truepositive
BenchmarkTest17207,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest11511,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest02181,62,Statement.execute,sqli,truepositive
BenchmarkTest09064,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest02832,69,Statement.executeUpdate,sqli,truepositive
BenchmarkTest05303,61,Statement.execute,sqli,truepositive
BenchmarkTest18421,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest12252,51,Statement.executeUpdate,sqli,truepositive
BenchmarkTest20329,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest04102,62,Statement.executeUpdate,sqli,truepositive
BenchmarkTest12239,51,Statement.executeUpdate,sqli,truepositive
BenchmarkTest06514,58,Statement.addBatch,sqli,truepositive
BenchmarkTest05278,61,Connection.prepareStatement,sqli,truepositive
BenchmarkTest02762,57,Connection.prepareStatement,sqli,truepositive
BenchmarkTest12186,51,Connection.prepareStatement,sqli,truepositive
BenchmarkTest02178,60,Statement.execute,sqli,truepositive
BenchmarkTest09701,54,Statement.executeQuery,sqli,truepositive
BenchmarkTest13472,50,Statement.executeQuery,sqli,truepositive
BenchmarkTest17805,55,Connection.prepareStatement,sqli,truepositive
BenchmarkTest13467,50,Statement.execute,sqli,truepositive
BenchmarkTest20332,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest18408,54,Connection.prepareCall,sqli,truepositive
BenchmarkTest06461,57,Connection.prepareCall,sqli,truepositive
BenchmarkTest03459,56,Statement.executeUpdate,sqli,truepositive
BenchmarkTest02749,60,Connection.prepareCall,sqli,truepositive
BenchmarkTest07715,68,Connection.prepareCall,sqli,truepositive
BenchmarkTest04700,56,Statement.executeQuery,sqli,truepositive
BenchmarkTest18435,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest16569,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest12842,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest15939,54,Statement.execute,sqli,truepositive
BenchmarkTest19048,51,Connection.prepareStatement,sqli,truepositive
BenchmarkTest11568,54,Statement.executeQuery,sqli,truepositive
BenchmarkTest00079,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest00880,70,Connection.prepareStatement,sqli,truepositive
BenchmarkTest08983,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest07777,68,Statement.execute,sqli,truepositive
BenchmarkTest05245,53,Connection.prepareCall,sqli,truepositive
BenchmarkTest19086,51,Statement.executeQuery,sqli,truepositive
BenchmarkTest15311,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest10239,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest08451,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest19684,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest19053,51,Connection.prepareStatement,sqli,truepositive
BenchmarkTest11573,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest04728,59,Statement.executeUpdate,sqli,truepositive
BenchmarkTest04648,56,Connection.prepareStatement,sqli,truepositive
BenchmarkTest17253,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest10252,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest03392,58,Connection.prepareStatement,sqli,truepositive
BenchmarkTest03404,52,Connection.prepareStatement,sqli,truepositive
BenchmarkTest08413,50,Statement.execute,sqli,truepositive
BenchmarkTest01493,60,Connection.prepareStatement,sqli,truepositive
BenchmarkTest04675,62,Statement.addBatch,sqli,truepositive
BenchmarkTest06547,53,Statement.executeQuery,sqli,truepositive
BenchmarkTest10310,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest03450,71,Statement.execute,sqli,truepositive
BenchmarkTest17838,55,Statement.execute,sqli,truepositive
BenchmarkTest09649,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest00244,51,Statement.executeQuery,sqli,truepositive
BenchmarkTest04077,60,Statement.addBatch,sqli,truepositive
BenchmarkTest09676,54,Statement.execute,sqli,truepositive
BenchmarkTest14683,68,Connection.prepareCall,sqli,truepositive
BenchmarkTest19704,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest14736,68,Statement.execute,sqli,truepositive
BenchmarkTest00867,71,Connection.prepareStatement,sqli,truepositive
BenchmarkTest20325,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest00898,74,Statement.execute,sqli,truepositive
BenchmarkTest03452,55,Statement.execute,sqli,truepositive
BenchmarkTest04020,58,Connection.prepareCall,sqli,truepositive
BenchmarkTest01491,55,Connection.prepareStatement,sqli,truepositive
BenchmarkTest16604,54,Statement.execute,sqli,truepositive
BenchmarkTest18473,54,Statement.executeQuery,sqli,truepositive
BenchmarkTest19111,51,Statement.executeUpdate,sqli,truepositive
BenchmarkTest09666,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest14743,68,Statement.execute,sqli,truepositive
BenchmarkTest08391,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest09722,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest05936,62,Statement.executeUpdate,sqli,truepositive
BenchmarkTest04661,62,Connection.prepareStatement,sqli,truepositive
BenchmarkTest19108,51,Statement.executeUpdate,sqli,truepositive
BenchmarkTest19679,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest05288,66,Statement.addBatch,sqli,truepositive
BenchmarkTest04073,58,Statement.addBatch,sqli,truepositive
BenchmarkTest10883,55,Connection.prepareStatement,sqli,truepositive
BenchmarkTest02797,61,Statement.addBatch,sqli,truepositive
BenchmarkTest09074,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest07798,68,Statement.executeUpdate,sqli,truepositive
