class,line,callee,type,label
BenchmarkTest05025,65,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest10628,63,ProcessBuilder,cmdi,falsepositive
BenchmarkTest07797,68,Statement.executeUpdate,sqli,truepositive
BenchmarkTest04034,63,Connection.prepareCall,sqli,truepositive
BenchmarkTest10927,55,Statement.executeQuery,sqli,truepositive
BenchmarkTest00157,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest15681,64,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest17803,55,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest05737,75,Runtime.exec,cmdi,falsepositive
BenchmarkTest18426,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest12050,53,Runtime.exec,cmdi,truepositive
BenchmarkTest17047,63,Runtime.exec,cmdi,truepositive
BenchmarkTest12865,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest13444,50,Statement.addBatch,sqli,falsepositive
BenchmarkTest09721,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest20387,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest06335,70,Runtime.exec,cmdi,truepositive
BenchmarkTest03482,51,XPath.evaluate,xpathi,truepositive
BenchmarkTest18273,66,Runtime.exec,cmdi,truepositive
BenchmarkTest00940,75,XPath.compile,xpathi,falsepositive
BenchmarkTest09888,48,InitialDirContext.search,ldapi,falsepositive
BenchmarkTest08974,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest02012,75,Runtime.exec,cmdi,truepositive
BenchmarkTest17224,50,Statement.execute,sqli,truepositive
BenchmarkTest00088,53,DirContext.search,ldapi,truepositive
BenchmarkTest16634,54,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest09475,56,Runtime.exec,cmdi,truepositive
BenchmarkTest05152,72,Runtime.exec,cmdi,truepositive
BenchmarkTest12179,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest15967,54,Statement.executeQuery,sqli,falsepositive
BenchmarkTest06531,60,Statement.execute,sqli,falsepositive
BenchmarkTest02846,75,Statement.executeUpdate,sqli,truepositive
BenchmarkTest01589,65,XPath.compile,xpathi,falsepositive
BenchmarkTest06537,60,Statement.execute,sqli,falsepositive
BenchmarkTest17174,50,Connection.prepareCall,sqli,truepositive
BenchmarkTest10097,52,Runtime.exec,cmdi,falsepositive
BenchmarkTest20377,50,Statement.executeQuery,sqli,truepositive
BenchmarkTest15756,56,Runtime.exec,cmdi,falsepositive
BenchmarkTest00843,76,Connection.prepareCall,sqli,falsepositive
BenchmarkTest05476,55,InitialDirContext.search,ldapi,truepositive
BenchmarkTest07768,68,Statement.execute,sqli,truepositive
BenchmarkTest08225,52,Runtime.exec,cmdi,falsepositive
BenchmarkTest09506,66,Runtime.exec,cmdi,truepositive
BenchmarkTest08417,50,Statement.execute,sqli,truepositive
BenchmarkTest03400,66,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest18269,67,Runtime.exec,cmdi,truepositive
BenchmarkTest15800,56,Runtime.exec,cmdi,falsepositive
BenchmarkTest02537,65,ProcessBuilder,cmdi,truepositive
BenchmarkTest17856,55,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest03406,60,Connection.prepareStatement,sqli,truepositive
BenchmarkTest08411,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest18792,61,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest05139,65,Runtime.exec,cmdi,truepositive
BenchmarkTest05932,56,Statement.executeUpdate,sqli,truepositive
BenchmarkTest06345,68,Runtime.exec,cmdi,truepositive
BenchmarkTest01256,74,ProcessBuilder,cmdi,truepositive
BenchmarkTest16389,55,Runtime.exec,cmdi,truepositive
BenchmarkTest00245,50,XPath.evaluate,xpathi,truepositive
BenchmarkTest10745,57,Runtime.exec,cmdi,falsepositive
BenchmarkTest19736,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest12213,51,Statement.execute,sqli,truepositive
BenchmarkTest06487,58,Connection.prepareStatement,sqli,truepositive
BenchmarkTest09648,54,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest10289,50,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest15976,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest16625,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest05161,61,Runtime.exec,cmdi,truepositive
BenchmarkTest04877,51,InitialDirContext.search,ldapi,truepositive
BenchmarkTest20371,50,Statement.execute,sqli,truepositive
BenchmarkTest13809,61,ProcessBuilder.command,cmdi,falsepositive
BenchmarkTest17032,63,Runtime.exec,cmdi,truepositive
BenchmarkTest05888,61,Connection.prepareStatement,sqli,truepositive
BenchmarkTest14745,68,Statement.execute,sqli,truepositive
BenchmarkTest00701,79,Runtime.exec,cmdi,falsepositive
BenchmarkTest18911,53,Runtime.exec,cmdi,truepositive
BenchmarkTest08367,50,Connection.prepareCall,sqli,truepositive
BenchmarkTest10216,50,Connection.prepareCall,sqli,truepositive
BenchmarkTest02125,56,Connection.prepareCall,sqli,truepositive
BenchmarkTest07626,70,Runtime.exec,cmdi,truepositive
BenchmarkTest20185,63,Runtime.exec,cmdi,falsepositive
BenchmarkTest04726,57,Statement.executeUpdate,sqli,truepositive
BenchmarkTest17060,52,Runtime.exec,cmdi,truepositive
BenchmarkTest15158,63,Runtime.exec,cmdi,truepositive
BenchmarkTest10283,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest15378,49,XPath.evaluate,xpathi,truepositive
BenchmarkTest14553,81,Runtime.exec,cmdi,truepositive
BenchmarkTest03473,52,Statement.executeUpdate,sqli,truepositive
BenchmarkTest04128,61,XPath.evaluate,xpathi,truepositive
BenchmarkTest21020,51,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest19054,51,Connection.prepareStatement,sqli,truepositive
BenchmarkTest17258,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest00994,58,DirContext.search,ldapi,truepositive
BenchmarkTest08754,63,ProcessBuilder,cmdi,falsepositive
BenchmarkTest16575,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest19652,54,Connection.prepareCall,sqli,truepositive
BenchmarkTest04411,75,ProcessBuilder.command,cmdi,falsepositive
BenchmarkTest00726,89,Runtime.exec,cmdi,falsepositive
BenchmarkTest12169,51,Connection.prepareCall,sqli,truepositive
BenchmarkTest09409,62,ProcessBuilder,cmdi,falsepositive
BenchmarkTest12021,64,Runtime.exec,cmdi,truepositive
BenchmarkTest20805,63,Runtime.exec,cmdi,falsepositive
BenchmarkTest09690,54,Statement.execute,sqli,falsepositive
BenchmarkTest07818,67,XPath.compile,xpathi,truepositive
BenchmarkTest14043,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest17249,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest08965,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest15428,52,DirContext.search,ldapi,truepositive
BenchmarkTest10881,55,Connection.prepareStatement,sqli,truepositive
BenchmarkTest19711,54,Statement.execute,sqli,falsepositive
BenchmarkTest18628,50,InitialDirContext.search,ldapi,truepositive
BenchmarkTest20207,63,Runtime.exec,cmdi,falsepositive
BenchmarkTest17271,49,XPath.evaluate,xpathi,truepositive
BenchmarkTest18430,54,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest14097,51,Statement.execute,sqli,falsepositive
BenchmarkTest11564,54,Statement.executeQuery,sqli,truepositive
BenchmarkTest07617,81,Runtime.exec,cmdi,truepositive
BenchmarkTest00912,75,Statement.executeUpdate,sqli,truepositive
BenchmarkTest17781,55,Connection.prepareCall,sqli,truepositive
BenchmarkTest19180,53,DirContext.search,ldapi,truepositive
BenchmarkTest17038,63,Runtime.exec,cmdi,truepositive
BenchmarkTest19661,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest10931,55,Statement.executeQuery,sqli,truepositive
BenchmarkTest01495,53,Connection.prepareStatement,sqli,truepositive
BenchmarkTest04081,71,Statement.execute,sqli,falsepositive
BenchmarkTest04515,88,Runtime.exec,cmdi,truepositive
BenchmarkTest19441,63,ProcessBuilder,cmdi,truepositive
BenchmarkTest16550,54,Connection.prepareCall,sqli,truepositive
BenchmarkTest18867,53,Runtime.exec,cmdi,falsepositive
BenchmarkTest02008,74,Runtime.exec,cmdi,falsepositive
BenchmarkTest01526,52,Statement.addBatch,sqli,truepositive
BenchmarkTest15180,52,Runtime.exec,cmdi,truepositive
BenchmarkTest04417,72,ProcessBuilder.command,cmdi,falsepositive
BenchmarkTest17954,52,DirContext.search,ldapi,truepositive
BenchmarkTest03885,76,Runtime.exec,cmdi,falsepositive
BenchmarkTest20176,51,Runtime.exec,cmdi,truepositive
BenchmarkTest11495,54,Connection.prepareCall,sqli,truepositive
BenchmarkTest03287,54,Runtime.exec,cmdi,truepositive
BenchmarkTest11016,53,DirContext.search,ldapi,truepositive
BenchmarkTest01476,66,Connection.prepareCall,sqli,falsepositive
BenchmarkTest12575,62,ProcessBuilder,cmdi,truepositive
BenchmarkTest16040,52,DirContext.search,ldapi,truepositive
BenchmarkTest14695,68,Connection.prepareStatement,sqli,truepositive
BenchmarkTest02606,72,Runtime.exec,cmdi,falsepositive
BenchmarkTest14118,51,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest01593,52,XPath.compile,xpathi,truepositive
BenchmarkTest07954,49,InitialDirContext.search,ldapi,truepositive
BenchmarkTest12027,64,Runtime.exec,cmdi,truepositive
BenchmarkTest05746,75,Runtime.exec,cmdi,falsepositive
BenchmarkTest02276,61,DirContext.search,ldapi,truepositive
BenchmarkTest11369,67,Runtime.exec,cmdi,truepositive
BenchmarkTest01382,62,Runtime.exec,cmdi,falsepositive
BenchmarkTest04628,56,Connection.prepareCall,sqli,truepositive
BenchmarkTest05721,75,Runtime.exec,cmdi,falsepositive
BenchmarkTest09063,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest17183,50,Connection.prepareCall,sqli,truepositive
BenchmarkTest18282,67,Runtime.exec,cmdi,truepositive
BenchmarkTest19727,54,Statement.execute,sqli,truepositive
BenchmarkTest16606,54,Statement.execute,sqli,truepositive
BenchmarkTest03916,70,Runtime.exec,cmdi,truepositive
BenchmarkTest07145,59,Statement.execute,sqli,falsepositive
BenchmarkTest13249,52,Runtime.exec,cmdi,falsepositive
BenchmarkTest14185,66,DirContext.search,ldapi,truepositive
BenchmarkTest07601,69,Runtime.exec,cmdi,truepositive
BenchmarkTest09661,54,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest20160,52,Runtime.exec,cmdi,truepositive
BenchmarkTest07781,68,Statement.execute,sqli,truepositive
BenchmarkTest02021,88,Runtime.exec,cmdi,falsepositive
BenchmarkTest07183,53,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest17233,50,Statement.execute,sqli,truepositive
BenchmarkTest19677,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest19079,51,Statement.execute,sqli,falsepositive
BenchmarkTest12040,53,Runtime.exec,cmdi,falsepositive
BenchmarkTest05265,61,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest02748,56,Connection.prepareCall,sqli,truepositive
BenchmarkTest13174,59,ProcessBuilder,cmdi,truepositive
BenchmarkTest10701,57,Runtime.exec,cmdi,truepositive
BenchmarkTest10619,64,ProcessBuilder,cmdi,truepositive
BenchmarkTest09025,54,Statement.execute,sqli,truepositive
BenchmarkTest04553,64,Runtime.exec,cmdi,falsepositive
BenchmarkTest17831,55,Statement.execute,sqli,truepositive
BenchmarkTest18244,56,Runtime.exec,cmdi,falsepositive
BenchmarkTest06364,54,Runtime.exec,cmdi,truepositive
BenchmarkTest05863,57,Connection.prepareCall,sqli,truepositive
BenchmarkTest07107,61,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest11750,49,InitialDirContext.search,ldapi,truepositive
BenchmarkTest12238,51,Statement.executeUpdate,sqli,truepositive
BenchmarkTest15315,50,Statement.addBatch,sqli,truepositive
BenchmarkTest04710,60,Statement.executeUpdate,sqli,truepositive
BenchmarkTest20956,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest00034,48,InitialDirContext.search,ldapi,truepositive
BenchmarkTest13473,50,Statement.executeQuery,sqli,truepositive
BenchmarkTest12836,54,Statement.executeQuery,sqli,truepositive
BenchmarkTest15690,62,ProcessBuilder,cmdi,truepositive
BenchmarkTest19765,53,XPath.compile,xpathi,falsepositive
BenchmarkTest20358,50,Statement.execute,sqli,truepositive
BenchmarkTest00072,56,Runtime.exec,cmdi,truepositive
BenchmarkTest02830,75,Statement.executeQuery,sqli,falsepositive
BenchmarkTest14559,81,Runtime.exec,cmdi,truepositive
BenchmarkTest09623,54,Connection.prepareCall,sqli,truepositive
BenchmarkTest04043,63,Connection.prepareStatement,sqli,truepositive
BenchmarkTest10918,55,Statement.execute,sqli,truepositive
BenchmarkTest12811,54,Statement.addBatch,sqli,truepositive
BenchmarkTest00918,76,Statement.executeUpdate,sqli,truepositive
BenchmarkTest03243,57,Runtime.exec,cmdi,truepositive
BenchmarkTest19922,49,InitialDirContext.search,ldapi,falsepositive
BenchmarkTest10887,55,Connection.prepareStatement,sqli,truepositive
BenchmarkTest12679,56,Runtime.exec,cmdi,falsepositive
BenchmarkTest14572,81,Runtime.exec,cmdi,truepositive
BenchmarkTest00868,78,Connection.prepareStatement,sqli,truepositive
BenchmarkTest20333,50,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest18194,62,ProcessBuilder,cmdi,falsepositive
BenchmarkTest13498,49,XPath.compile,xpathi,truepositive
BenchmarkTest00619,86,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest10868,55,Connection.prepareStatement,sqli,truepositive
BenchmarkTest15938,54,Statement.addBatch,sqli,truepositive
BenchmarkTest17674,67,Runtime.exec,cmdi,falsepositive
BenchmarkTest19834,48,DirContext.search,ldapi,falsepositive
BenchmarkTest05123,74,Runtime.exec,cmdi,falsepositive
BenchmarkTest18543,50,DirContext.search,ldapi,falsepositive
BenchmarkTest19554,66,Runtime.exec,cmdi,truepositive
BenchmarkTest14273,67,InitialDirContext.search,ldapi,truepositive
BenchmarkTest02761,69,Connection.prepareStatement,sqli,truepositive
BenchmarkTest12163,51,Connection.prepareCall,sqli,truepositive
BenchmarkTest02531,67,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest05951,58,XPath.compile,xpathi,truepositive
BenchmarkTest16433,56,Runtime.exec,cmdi,truepositive
BenchmarkTest20931,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest07513,78,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest08823,56,Runtime.exec,cmdi,truepositive
BenchmarkTest05938,75,Statement.executeUpdate,sqli,truepositive
BenchmarkTest11756,49,InitialDirContext.search,ldapi,truepositive
BenchmarkTest15353,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest15054,60,ProcessBuilder.command,cmdi,falsepositive
BenchmarkTest18455,54,Statement.execute,sqli,falsepositive
BenchmarkTest07743,68,Connection.prepareStatement,sqli,truepositive
BenchmarkTest01737,56,InitialDirContext.search,ldapi,truepositive
BenchmarkTest10956,54,XPath.compile,xpathi,truepositive
BenchmarkTest10358,54,DirContext.search,ldapi,truepositive
BenchmarkTest06719,53,InitialDirContext.search,ldapi,falsepositive
BenchmarkTest02163,60,Connection.prepareStatement,sqli,truepositive
BenchmarkTest01369,66,Runtime.exec,cmdi,truepositive
BenchmarkTest07812,68,Statement.executeUpdate,sqli,truepositive
BenchmarkTest19535,56,Runtime.exec,cmdi,truepositive
BenchmarkTest15951,54,Statement.execute,sqli,falsepositive
BenchmarkTest16924,60,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest07363,67,InitialDirContext.search,ldapi,falsepositive
BenchmarkTest17785,55,Connection.prepareCall,sqli,truepositive
BenchmarkTest07616,81,Runtime.exec,cmdi,truepositive
BenchmarkTest16423,56,Runtime.exec,cmdi,truepositive
BenchmarkTest14454,76,ProcessBuilder,cmdi,falsepositive
BenchmarkTest14738,68,Statement.execute,sqli,truepositive
BenchmarkTest02015,69,Runtime.exec,cmdi,truepositive
BenchmarkTest19740,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest08747,65,ProcessBuilder.command,cmdi,falsepositive
BenchmarkTest01895,80,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest15368,49,XPath.compile,xpathi,truepositive
BenchmarkTest04733,55,XPath.compile,xpathi,truepositive
BenchmarkTest17270,49,XPath.evaluate,xpathi,truepositive
BenchmarkTest03895,76,Runtime.exec,cmdi,falsepositive
BenchmarkTest19036,51,Connection.prepareStatement,sqli,truepositive
BenchmarkTest06494,65,Connection.prepareStatement,sqli,truepositive
BenchmarkTest10724,68,Runtime.exec,cmdi,falsepositive
BenchmarkTest11385,67,Runtime.exec,cmdi,falsepositive
BenchmarkTest01917,65,ProcessBuilder,cmdi,truepositive
BenchmarkTest05115,55,Runtime.exec,cmdi,truepositive
BenchmarkTest08516,52,DirContext.search,ldapi,truepositive
BenchmarkTest18184,65,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest06516,66,Statement.addBatch,sqli,falsepositive
BenchmarkTest19568,67,Runtime.exec,cmdi,falsepositive
BenchmarkTest18871,53,Runtime.exec,cmdi,truepositive
BenchmarkTest05878,56,Connection.prepareStatement,sqli,truepositive
BenchmarkTest17807,55,Connection.prepareStatement,sqli,truepositive
BenchmarkTest18907,64,Runtime.exec,cmdi,truepositive
BenchmarkTest03917,89,Runtime.exec,cmdi,falsepositive
BenchmarkTest15354,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest07602,69,Runtime.exec,cmdi,truepositive
BenchmarkTest12254,50,XPath.compile,xpathi,truepositive
BenchmarkTest14440,78,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest18468,54,Statement.execute,sqli,truepositive
BenchmarkTest10941,55,Statement.executeUpdate,sqli,truepositive
BenchmarkTest05864,56,Connection.prepareCall,sqli,truepositive
BenchmarkTest17323,54,DirContext.search,ldapi,truepositive
BenchmarkTest21013,51,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest12671,67,Runtime.exec,cmdi,falsepositive
BenchmarkTest10254,50,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest20400,49,XPath.compile,xpathi,falsepositive
BenchmarkTest20189,63,Runtime.exec,cmdi,falsepositive
BenchmarkTest12206,51,Statement.execute,sqli,falsepositive
BenchmarkTest09129,53,DirContext.search,ldapi,truepositive
BenchmarkTest15323,50,Statement.execute,sqli,truepositive
BenchmarkTest16640,53,XPath.compile,xpathi,falsepositive
BenchmarkTest07802,68,Statement.executeUpdate,sqli,truepositive
BenchmarkTest08463,49,XPath.evaluate,xpathi,truepositive
BenchmarkTest14685,68,Connection.prepareStatement,sqli,truepositive
BenchmarkTest05394,68,DirContext.search,ldapi,falsepositive
BenchmarkTest06001,50,DirContext.search,ldapi,truepositive
BenchmarkTest11571,54,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest01363,65,Runtime.exec,cmdi,truepositive
BenchmarkTest00702,77,Runtime.exec,cmdi,falsepositive
BenchmarkTest10910,55,Statement.execute,sqli,falsepositive
BenchmarkTest00750,76,Runtime.exec,cmdi,truepositive
BenchmarkTest10955,54,XPath.compile,xpathi,truepositive
BenchmarkTest08229,52,Runtime.exec,cmdi,truepositive
BenchmarkTest08446,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest05346,55,XPath.evaluate,xpathi,truepositive
BenchmarkTest11106,52,InitialDirContext.search,ldapi,truepositive
BenchmarkTest20192,63,Runtime.exec,cmdi,truepositive
BenchmarkTest03380,58,Connection.prepareCall,sqli,falsepositive
BenchmarkTest10023,61,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest08981,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest04502,57,Runtime.exec,cmdi,truepositive
BenchmarkTest10240,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest18885,64,Runtime.exec,cmdi,truepositive
BenchmarkTest19754,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest04547,58,Runtime.exec,cmdi,truepositive
BenchmarkTest10285,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest05129,72,Runtime.exec,cmdi,falsepositive
BenchmarkTest15137,52,Runtime.exec,cmdi,truepositive
BenchmarkTest14668,68,Connection.prepareCall,sqli,truepositive
BenchmarkTest16037,52,DirContext.search,ldapi,truepositive
BenchmarkTest20375,50,Statement.executeQuery,sqli,truepositive
BenchmarkTest09031,54,Statement.execute,sqli,truepositive
BenchmarkTest18398,54,Connection.prepareCall,sqli,truepositive
BenchmarkTest03163,63,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest17070,52,Runtime.exec,cmdi,truepositive
BenchmarkTest15306,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest00378,75,DirContext.search,ldapi,truepositive
BenchmarkTest07594,70,Runtime.exec,cmdi,falsepositive
BenchmarkTest00933,76,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest12654,67,Runtime.exec,cmdi,truepositive
BenchmarkTest04663,62,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest08232,51,Runtime.exec,cmdi,truepositive
BenchmarkTest02201,64,Statement.executeUpdate,sqli,truepositive
BenchmarkTest05934,70,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest12924,49,DirContext.search,ldapi,falsepositive
BenchmarkTest03377,57,Connection.prepareCall,sqli,truepositive
BenchmarkTest07763,68,Statement.execute,sqli,truepositive
BenchmarkTest11407,56,Runtime.exec,cmdi,truepositive
BenchmarkTest16384,56,Runtime.exec,cmdi,falsepositive
BenchmarkTest19523,56,Runtime.exec,cmdi,truepositive
BenchmarkTest03864,65,Runtime.exec,cmdi,falsepositive
BenchmarkTest14671,68,Connection.prepareCall,sqli,truepositive
BenchmarkTest19084,51,Statement.execute,sqli,falsepositive
BenchmarkTest17019,52,Runtime.exec,cmdi,truepositive
BenchmarkTest10237,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest13168,60,ProcessBuilder.command,cmdi,falsepositive
BenchmarkTest08978,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest05301,53,Statement.execute,sqli,truepositive
BenchmarkTest00716,102,Runtime.exec,cmdi,truepositive
BenchmarkTest17810,55,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest02834,62,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest19571,56,Runtime.exec,cmdi,truepositive
BenchmarkTest05881,56,Connection.prepareStatement,sqli,truepositive
BenchmarkTest05132,70,Runtime.exec,cmdi,truepositive
BenchmarkTest17067,52,Runtime.exec,cmdi,truepositive
BenchmarkTest06550,60,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest05045,62,ProcessBuilder,cmdi,truepositive
BenchmarkTest13469,50,Statement.execute,sqli,truepositive
BenchmarkTest16285,64,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest17205,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest16584,54,Statement.addBatch,sqli,truepositive
BenchmarkTest09478,55,Runtime.exec,cmdi,truepositive
BenchmarkTest17841,55,Statement.execute,sqli,falsepositive
BenchmarkTest14555,81,Runtime.exec,cmdi,truepositive
BenchmarkTest15185,52,Runtime.exec,cmdi,truepositive
BenchmarkTest01996,63,Runtime.exec,cmdi,falsepositive
BenchmarkTest09664,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest15768,67,Runtime.exec,cmdi,truepositive
BenchmarkTest03920,73,Runtime.exec,cmdi,falsepositive
BenchmarkTest15424,53,DirContext.search,ldapi,falsepositive
BenchmarkTest11098,53,InitialDirContext.search,ldapi,truepositive
BenchmarkTest02229,61,XPath.evaluate,xpathi,truepositive
BenchmarkTest04879,51,InitialDirContext.search,ldapi,truepositive
BenchmarkTest05703,64,Runtime.exec,cmdi,truepositive
BenchmarkTest00902,70,Statement.execute,sqli,truepositive
BenchmarkTest02176,56,Statement.execute,sqli,truepositive
BenchmarkTest16637,53,XPath.compile,xpathi,truepositive
BenchmarkTest02865,55,XPath.evaluate,xpathi,truepositive
BenchmarkTest16570,54,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest20963,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest17219,50,Statement.execute,sqli,truepositive
BenchmarkTest04100,63,Statement.executeQuery,sqli,falsepositive
BenchmarkTest05293,59,Statement.addBatch,sqli,truepositive
BenchmarkTest18240,56,Runtime.exec,cmdi,truepositive
BenchmarkTest06564,52,Statement.executeUpdate,sqli,truepositive
BenchmarkTest20327,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest03402,71,Connection.prepareStatement,sqli,truepositive
BenchmarkTest08415,50,Statement.execute,sqli,truepositive
BenchmarkTest08817,56,Runtime.exec,cmdi,truepositive
BenchmarkTest01076,50,InitialDirContext.search,ldapi,truepositive
BenchmarkTest14570,81,Runtime.exec,cmdi,truepositive
BenchmarkTest10885,55,Connection.prepareStatement,sqli,truepositive
BenchmarkTest15371,49,XPath.compile,xpathi,truepositive
BenchmarkTest14083,51,Statement.execute,sqli,falsepositive
BenchmarkTest01920,64,ProcessBuilder,cmdi,truepositive
BenchmarkTest19706,54,Statement.addBatch,sqli,truepositive
BenchmarkTest08832,67,Runtime.exec,cmdi,truepositive
BenchmarkTest17855,55,Statement.executeUpdate,sqli,truepositive
BenchmarkTest16786,49,InitialDirContext.search,ldapi,truepositive
BenchmarkTest09076,53,XPath.compile,xpathi,truepositive
BenchmarkTest01478,52,Connection.prepareCall,sqli,truepositive
BenchmarkTest08116,61,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest01563,60,Statement.executeUpdate,sqli,truepositive
BenchmarkTest00116,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest10938,55,Statement.executeUpdate,sqli,truepositive
BenchmarkTest12840,54,Statement.executeQuery,sqli,truepositive
BenchmarkTest11284,64,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest07717,68,Connection.prepareCall,sqli,truepositive
BenchmarkTest05748,64,Runtime.exec,cmdi,falsepositive
BenchmarkTest03264,64,Runtime.exec,cmdi,truepositive
BenchmarkTest04178,54,DirContext.search,ldapi,truepositive
BenchmarkTest10307,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest16941,58,ProcessBuilder,cmdi,truepositive
BenchmarkTest00747,73,Runtime.exec,cmdi,truepositive
BenchmarkTest04781,66,DirContext.search,ldapi,falsepositive
BenchmarkTest12153,51,Connection.prepareCall,sqli,truepositive
BenchmarkTest13410,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest07780,68,Statement.execute,sqli,truepositive
BenchmarkTest13306,52,Runtime.exec,cmdi,truepositive
BenchmarkTest02533,65,ProcessBuilder,cmdi,truepositive
BenchmarkTest07177,53,Statement.executeQuery,sqli,falsepositive
BenchmarkTest12184,51,Connection.prepareStatement,sqli,truepositive
BenchmarkTest17036,63,Runtime.exec,cmdi,truepositive
BenchmarkTest07132,54,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest05163,69,Runtime.exec,cmdi,falsepositive
BenchmarkTest15171,63,Runtime.exec,cmdi,truepositive
BenchmarkTest01594,59,XPath.evaluate,xpathi,truepositive
BenchmarkTest01503,60,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest10099,52,Runtime.exec,cmdi,truepositive
BenchmarkTest17672,67,Runtime.exec,cmdi,truepositive
BenchmarkTest15956,54,Statement.execute,sqli,truepositive
BenchmarkTest19686,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest05903,56,Statement.execute,sqli,truepositive
BenchmarkTest03000,70,InitialDirContext.search,ldapi,truepositive
BenchmarkTest01380,60,Runtime.exec,cmdi,truepositive
BenchmarkTest05695,58,Runtime.exec,cmdi,truepositive
BenchmarkTest13455,50,Statement.execute,sqli,truepositive
BenchmarkTest19453,62,ProcessBuilder,cmdi,falsepositive
